User_Id,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login,Watch_Tier,Age_Group,Last_Login_Year,Last_Login_Month
10328,Alex Hernandez,55,Japan,Premium,391.78,Comedy,06-09-2024,Light,Senior,2024,Sep
10329,Katie Miller,52,UK,Premium,349.85,Action,13-09-2024,Light,Senior,2024,Sep
10330,David Williams,46,Canada,Basic,257.84,Comedy,04-04-2024,Light,Senior,2024,Apr
10331,Michael Davis,14,Japan,Basic,266.52,Horror,18-06-2024,Light,Youth,2024,Jun
10332,Katie Miller,18,USA,Standard,918.14,Documentary,24-06-2024,Heavy,Youth,2024,Jun
10333,Emma Miller,75,Germany,Basic,240.2,Comedy,29-10-2024,Light,Senior,2024,Oct
10334,David Brown,17,India,Premium,669.73,Romance,09-09-2024,Heavy,Youth,2024,Sep
10335,Katie Jones,34,Canada,Basic,620.88,Documentary,25-04-2024,Heavy,Adult,2024,Apr
10336,Jane Davis,35,Brazil,Premium,725.95,Horror,29-06-2024,Heavy,Adult,2024,Jun
10337,Katie Miller,24,Brazil,Basic,651.32,Sci-Fi,20-01-2025,Heavy,Youth,2025,Jan
10338,Katie Williams,71,Mexico,Premium,719.44,Documentary,02-05-2024,Heavy,Senior,2024,May
10339,James Brown,26,UK,Basic,667.65,Documentary,29-10-2024,Heavy,Adult,2024,Oct
10340,David Williams,38,Japan,Premium,186.53,Documentary,29-08-2024,Light,Adult,2024,Aug
10341,James Miller,33,Brazil,Premium,183,Documentary,09-01-2025,Light,Adult,2025,Jan
10342,Sarah Johnson,69,Mexico,Premium,632.27,Horror,24-06-2024,Heavy,Senior,2024,Jun
10343,Jane Martinez,75,UK,Basic,259.15,Action,11-05-2024,Light,Senior,2024,May
10344,Sarah Jones,47,Mexico,Standard,15.6,Action,24-08-2024,Light,Senior,2024,Aug
10345,Chris Smith,34,Brazil,Standard,144.58,Action,09-09-2024,Light,Adult,2024,Sep
10346,Emma Brown,76,Australia,Premium,817.22,Comedy,11-03-2024,Heavy,Senior,2024,Mar
10347,Sarah Johnson,46,UK,Premium,921.85,Action,09-10-2024,Heavy,Senior,2024,Oct
10348,Sarah Garcia,59,Japan,Standard,980.72,Comedy,03-07-2024,Heavy,Senior,2024,Jul
10349,Michael Martinez,66,Australia,Standard,783.7,Comedy,09-06-2024,Heavy,Senior,2024,Jun
10350,David Smith,14,Canada,Premium,306.36,Action,01-02-2025,Light,Youth,2025,Feb
10351,David Jones,39,France,Standard,19.76,Action,26-04-2024,Light,Adult,2024,Apr
10352,Jane Hernandez,65,UK,Basic,710.75,Drama,20-04-2024,Heavy,Senior,2024,Apr
10353,Sarah Williams,77,Australia,Basic,352.77,Drama,08-04-2024,Light,Senior,2024,Apr
10354,Michael Garcia,38,Australia,Basic,404.37,Action,16-03-2024,Light,Adult,2024,Mar
10355,Sarah Martinez,68,Japan,Standard,337.93,Horror,06-04-2024,Light,Senior,2024,Apr
10356,Emma Williams,15,USA,Basic,647.87,Sci-Fi,23-12-2024,Heavy,Youth,2024,Dec
10357,James Martinez,39,Australia,Premium,242.2,Drama,01-04-2024,Light,Adult,2024,Apr
10358,Jane Davis,58,UK,Standard,845.23,Drama,26-06-2024,Heavy,Senior,2024,Jun
10359,Sarah Hernandez,40,UK,Basic,751.27,Horror,25-11-2024,Heavy,Adult,2024,Nov
10360,James Jones,34,Japan,Basic,732.53,Drama,21-12-2024,Heavy,Adult,2024,Dec
10361,John Hernandez,28,Japan,Basic,321.65,Romance,10-10-2024,Light,Adult,2024,Oct
10362,Michael Williams,49,Brazil,Premium,55.08,Drama,01-02-2025,Light,Senior,2025,Feb
10363,Sarah Martinez,25,Australia,Premium,164.37,Documentary,20-05-2024,Light,Adult,2024,May
10364,Katie Jones,26,India,Standard,446.18,Comedy,28-01-2025,Light,Adult,2025,Jan
10365,David Martinez,51,Australia,Basic,520.45,Drama,05-04-2024,Heavy,Senior,2024,Apr
10366,Sarah Garcia,53,UK,Basic,726.21,Sci-Fi,13-06-2024,Heavy,Senior,2024,Jun
10367,Katie Williams,56,Mexico,Premium,976.4,Sci-Fi,26-03-2024,Heavy,Senior,2024,Mar
10368,James Williams,49,France,Basic,73.94,Documentary,29-03-2024,Light,Senior,2024,Mar
10369,John Johnson,51,Australia,Standard,276.67,Drama,28-02-2025,Light,Senior,2025,Feb
10370,Katie Williams,51,Brazil,Basic,641.9,Horror,05-02-2025,Heavy,Senior,2025,Feb
10371,Sarah Brown,52,USA,Premium,997.74,Sci-Fi,19-03-2024,Heavy,Senior,2024,Mar
10372,Jane Martinez,65,Japan,Basic,493.79,Romance,01-09-2024,Light,Senior,2024,Sep
10373,Katie Johnson,57,Japan,Basic,941.75,Romance,04-08-2024,Heavy,Senior,2024,Aug
10374,David Smith,38,France,Premium,910.97,Drama,17-03-2024,Heavy,Adult,2024,Mar
10375,Emma Jones,45,India,Standard,450.61,Horror,18-02-2025,Light,Adult,2025,Feb
10376,Alex Garcia,40,UK,Standard,511.76,Documentary,27-06-2024,Heavy,Adult,2024,Jun
10377,Katie Williams,13,Australia,Premium,713,Action,16-03-2024,Heavy,Youth,2024,Mar
10378,Michael Brown,49,Mexico,Premium,751.96,Sci-Fi,21-10-2024,Heavy,Senior,2024,Oct
10379,Katie Johnson,33,USA,Premium,648.28,Drama,11-02-2025,Heavy,Adult,2025,Feb
10380,Jane Jones,34,Mexico,Premium,178.95,Sci-Fi,13-02-2025,Light,Adult,2025,Feb
10381,John Smith,44,UK,Basic,558.12,Comedy,06-03-2025,Heavy,Adult,2025,Mar
10382,Katie Hernandez,60,Mexico,Premium,218.01,Comedy,02-08-2024,Light,Senior,2024,Aug
10383,David Jones,58,USA,Premium,286.57,Documentary,10-02-2025,Light,Senior,2025,Feb
10384,Michael Davis,30,France,Basic,587.11,Horror,16-12-2024,Heavy,Adult,2024,Dec
10385,Michael Garcia,80,Mexico,Basic,603.37,Drama,07-02-2025,Heavy,Senior,2025,Feb
10386,John Hernandez,45,India,Premium,889.05,Romance,10-01-2025,Heavy,Adult,2025,Jan
10387,Sarah Hernandez,73,Germany,Premium,351.39,Romance,25-10-2024,Light,Senior,2024,Oct
10388,Katie Williams,19,India,Premium,424.53,Sci-Fi,11-04-2024,Light,Youth,2024,Apr
10389,Chris Johnson,66,USA,Premium,546.05,Horror,09-04-2024,Heavy,Senior,2024,Apr
10390,Michael Martinez,33,Germany,Premium,885.03,Documentary,25-04-2024,Heavy,Adult,2024,Apr
10391,Alex Garcia,45,USA,Premium,536.79,Documentary,23-04-2024,Heavy,Adult,2024,Apr
10392,Emma Davis,80,India,Basic,39.28,Documentary,09-05-2024,Light,Senior,2024,May
10393,Michael Miller,30,USA,Standard,851.01,Drama,26-12-2024,Heavy,Adult,2024,Dec
10394,Jane Davis,60,Germany,Premium,485.97,Horror,05-09-2024,Light,Senior,2024,Sep
10395,James Martinez,49,Germany,Standard,153.42,Horror,14-08-2024,Light,Senior,2024,Aug
10396,Jane Williams,57,UK,Basic,992.51,Sci-Fi,01-12-2024,Heavy,Senior,2024,Dec
10397,David Brown,15,USA,Premium,481.4,Drama,22-10-2024,Light,Youth,2024,Oct
10398,Alex Martinez,46,Germany,Basic,999.01,Drama,12-12-2024,Heavy,Senior,2024,Dec
10399,Emma Hernandez,16,Canada,Standard,585.98,Action,20-12-2024,Heavy,Youth,2024,Dec
10400,Emma Miller,27,Canada,Premium,865.53,Drama,13-04-2024,Heavy,Adult,2024,Apr
10401,Chris Brown,59,Canada,Premium,154.15,Action,07-08-2024,Light,Senior,2024,Aug
10402,Emma Brown,50,Germany,Standard,187.13,Romance,30-08-2024,Light,Senior,2024,Aug
10403,Alex Davis,20,Mexico,Basic,260.53,Romance,02-10-2024,Light,Youth,2024,Oct
10404,John Smith,80,Germany,Basic,701.78,Sci-Fi,20-01-2025,Heavy,Senior,2025,Jan
10405,Jane Brown,33,Canada,Basic,716.2,Documentary,22-06-2024,Heavy,Adult,2024,Jun
10406,James Williams,14,UK,Basic,482.4,Drama,15-08-2024,Light,Youth,2024,Aug
10407,Chris Johnson,72,Brazil,Premium,578.23,Documentary,15-06-2024,Heavy,Senior,2024,Jun
10408,David Davis,50,India,Premium,100.08,Documentary,09-02-2025,Light,Senior,2025,Feb
10409,Alex Hernandez,41,Australia,Basic,460.59,Drama,05-09-2024,Light,Adult,2024,Sep
10410,John Martinez,47,Canada,Basic,908.8,Action,03-04-2024,Heavy,Senior,2024,Apr
10411,Michael Garcia,35,Japan,Standard,754.01,Action,10-06-2024,Heavy,Adult,2024,Jun
10412,James Garcia,76,France,Premium,254,Romance,13-05-2024,Light,Senior,2024,May
10413,James Martinez,49,India,Premium,455.29,Documentary,08-06-2024,Light,Senior,2024,Jun
10414,Emma Davis,26,Australia,Basic,748.29,Documentary,05-09-2024,Heavy,Adult,2024,Sep
10415,Alex Brown,35,Brazil,Basic,888.84,Horror,10-05-2024,Heavy,Adult,2024,May
10416,Emma Miller,60,India,Premium,77.26,Horror,04-10-2024,Light,Senior,2024,Oct
10417,John Miller,74,USA,Basic,603.24,Drama,15-06-2024,Heavy,Senior,2024,Jun
10418,Jane Johnson,19,Brazil,Standard,9.34,Action,03-12-2024,Light,Youth,2024,Dec
10419,Alex Jones,21,UK,Premium,453.28,Horror,24-10-2024,Light,Youth,2024,Oct
10420,Katie Martinez,27,Brazil,Basic,389.21,Comedy,28-04-2024,Light,Adult,2024,Apr
10421,Chris Martinez,45,Germany,Basic,582.19,Romance,17-12-2024,Heavy,Adult,2024,Dec
10422,Jane Garcia,15,France,Standard,534.71,Action,15-08-2024,Heavy,Youth,2024,Aug
10423,Emma Williams,40,Australia,Basic,441.2,Horror,25-10-2024,Light,Adult,2024,Oct
10424,Alex Williams,30,Australia,Premium,561.5,Drama,13-03-2024,Heavy,Adult,2024,Mar
10425,Katie Garcia,70,UK,Basic,525.26,Action,06-12-2024,Heavy,Senior,2024,Dec
10426,Jane Davis,32,Brazil,Basic,602.34,Sci-Fi,30-08-2024,Heavy,Adult,2024,Aug
10427,John Davis,39,Japan,Premium,565.8,Romance,01-11-2024,Heavy,Adult,2024,Nov
10428,John Jones,45,Mexico,Basic,728.46,Horror,29-05-2024,Heavy,Adult,2024,May
10429,Sarah Davis,17,Japan,Standard,774.76,Comedy,06-05-2024,Heavy,Youth,2024,May
10430,James Jones,63,Mexico,Standard,228.05,Romance,11-12-2024,Light,Senior,2024,Dec
10431,Jane Smith,38,India,Premium,934.25,Sci-Fi,13-12-2024,Heavy,Adult,2024,Dec
10432,Sarah Jones,44,India,Basic,729.92,Action,30-01-2025,Heavy,Adult,2025,Jan
10433,Sarah Martinez,64,Canada,Basic,328.34,Drama,05-02-2025,Light,Senior,2025,Feb
10434,Emma Williams,21,UK,Basic,75.87,Documentary,06-01-2025,Light,Youth,2025,Jan
10435,John Jones,72,Brazil,Premium,85.29,Romance,18-04-2024,Light,Senior,2024,Apr
10436,David Garcia,18,Japan,Standard,654.71,Romance,05-01-2025,Heavy,Youth,2025,Jan
10437,David Jones,65,France,Premium,621.42,Drama,24-01-2025,Heavy,Senior,2025,Jan
10438,David Miller,78,Brazil,Premium,859.82,Drama,06-03-2025,Heavy,Senior,2025,Mar
10439,Alex Jones,59,Mexico,Standard,191.11,Romance,22-05-2024,Light,Senior,2024,May
10440,Chris Jones,26,Germany,Standard,339.17,Documentary,26-11-2024,Light,Adult,2024,Nov
10441,John Hernandez,23,USA,Standard,686.64,Sci-Fi,10-10-2024,Heavy,Youth,2024,Oct
10442,David Hernandez,20,Australia,Basic,7.51,Documentary,16-04-2024,Light,Youth,2024,Apr
10443,Chris Hernandez,45,India,Premium,421.08,Sci-Fi,05-08-2024,Light,Adult,2024,Aug
10444,James Davis,37,Mexico,Premium,631.22,Romance,03-04-2024,Heavy,Adult,2024,Apr
10445,James Jones,16,USA,Standard,726.8,Horror,24-05-2024,Heavy,Youth,2024,May
10446,David Miller,21,India,Standard,455.6,Horror,27-01-2025,Light,Youth,2025,Jan
10447,Alex Davis,41,Canada,Basic,992.03,Documentary,08-03-2025,Heavy,Adult,2025,Mar
10448,Jane Davis,55,Japan,Standard,952.63,Drama,27-10-2024,Heavy,Senior,2024,Oct
10449,Michael Davis,23,Australia,Standard,989.36,Sci-Fi,14-03-2024,Heavy,Youth,2024,Mar
10450,James Smith,39,USA,Premium,268.13,Sci-Fi,16-01-2025,Light,Adult,2025,Jan
10451,Alex Garcia,76,France,Premium,666.73,Action,14-10-2024,Heavy,Senior,2024,Oct
10452,Katie Garcia,53,Canada,Standard,665.41,Drama,21-12-2024,Heavy,Senior,2024,Dec
10453,Michael Jones,25,Japan,Premium,957.28,Action,31-12-2024,Heavy,Adult,2024,Dec
10454,David Brown,56,France,Premium,805.52,Action,14-04-2024,Heavy,Senior,2024,Apr
10455,Emma Brown,18,Mexico,Standard,551.72,Drama,06-11-2024,Heavy,Youth,2024,Nov
10456,Chris Miller,43,Germany,Premium,44.82,Drama,19-03-2024,Light,Adult,2024,Mar
10457,Michael Davis,30,USA,Premium,912.59,Drama,01-03-2025,Heavy,Adult,2025,Mar
10458,John Smith,19,India,Standard,921.66,Comedy,15-06-2024,Heavy,Youth,2024,Jun
10459,Emma Smith,46,USA,Basic,71.63,Documentary,08-03-2025,Light,Senior,2025,Mar
10460,Sarah Davis,73,Mexico,Standard,771.48,Action,08-11-2024,Heavy,Senior,2024,Nov
10461,David Hernandez,68,UK,Standard,395.09,Horror,22-02-2025,Light,Senior,2025,Feb
10462,Sarah Smith,77,Australia,Standard,695.74,Comedy,21-11-2024,Heavy,Senior,2024,Nov
10463,Sarah Smith,18,Mexico,Premium,738.25,Drama,24-12-2024,Heavy,Youth,2024,Dec
10464,Michael Martinez,78,Canada,Standard,461.42,Romance,04-11-2024,Light,Senior,2024,Nov
10465,Emma Davis,24,Germany,Standard,777.41,Sci-Fi,04-06-2024,Heavy,Youth,2024,Jun
10466,Sarah Smith,53,UK,Basic,503.45,Documentary,20-08-2024,Heavy,Senior,2024,Aug
10467,James Garcia,55,Mexico,Basic,633.78,Documentary,15-12-2024,Heavy,Senior,2024,Dec
10468,John Davis,14,USA,Standard,281.38,Documentary,19-10-2024,Light,Youth,2024,Oct
10469,Sarah Martinez,61,Brazil,Basic,143.71,Comedy,10-02-2025,Light,Senior,2025,Feb
10470,Katie Hernandez,64,India,Basic,676.53,Drama,24-09-2024,Heavy,Senior,2024,Sep
10471,Emma Garcia,29,UK,Premium,666.92,Drama,10-07-2024,Heavy,Adult,2024,Jul
10472,Jane Smith,77,Mexico,Basic,349.3,Documentary,14-03-2024,Light,Senior,2024,Mar
10473,Jane Jones,72,Japan,Standard,413.39,Sci-Fi,13-06-2024,Light,Senior,2024,Jun
10474,Sarah Hernandez,78,UK,Basic,652.27,Drama,04-02-2025,Heavy,Senior,2025,Feb
10475,Alex Smith,46,Germany,Premium,982.56,Drama,01-04-2024,Heavy,Senior,2024,Apr
10476,Michael Hernandez,23,Germany,Basic,549.13,Romance,11-03-2024,Heavy,Youth,2024,Mar
10477,Katie Johnson,33,UK,Premium,309.49,Documentary,09-07-2024,Light,Adult,2024,Jul
10478,Emma Johnson,60,Brazil,Premium,540.1,Comedy,08-11-2024,Heavy,Senior,2024,Nov
10479,Emma Jones,54,Canada,Premium,53.59,Documentary,14-08-2024,Light,Senior,2024,Aug
10480,Chris Brown,33,Australia,Standard,805.9,Horror,09-06-2024,Heavy,Adult,2024,Jun
10481,John Miller,18,Australia,Premium,362.15,Romance,17-06-2024,Light,Youth,2024,Jun
10482,David Garcia,37,Japan,Premium,122.88,Comedy,27-10-2024,Light,Adult,2024,Oct
10483,Sarah Williams,16,UK,Premium,184.92,Romance,04-01-2025,Light,Youth,2025,Jan
10484,Emma Martinez,19,Germany,Basic,240.98,Romance,22-11-2024,Light,Youth,2024,Nov
10485,David Martinez,13,Brazil,Basic,785.8,Romance,30-07-2024,Heavy,Youth,2024,Jul
10486,Michael Johnson,61,USA,Standard,749.9,Horror,26-12-2024,Heavy,Senior,2024,Dec
10487,Alex Jones,59,Mexico,Standard,269.9,Drama,18-09-2024,Light,Senior,2024,Sep
10488,Jane Williams,50,Germany,Basic,417.57,Documentary,14-09-2024,Light,Senior,2024,Sep
10489,James Miller,55,UK,Basic,773.99,Action,07-02-2025,Heavy,Senior,2025,Feb
10490,Sarah Smith,48,Brazil,Basic,364.06,Romance,18-08-2024,Light,Senior,2024,Aug
10491,David Johnson,29,UK,Standard,280.85,Documentary,19-07-2024,Light,Adult,2024,Jul
10492,Michael Davis,19,Japan,Standard,454.91,Drama,01-06-2024,Light,Youth,2024,Jun
10493,Chris Brown,54,Germany,Basic,905.28,Romance,13-06-2024,Heavy,Senior,2024,Jun
10494,Michael Brown,65,Germany,Premium,747.94,Action,07-09-2024,Heavy,Senior,2024,Sep
10495,Emma Williams,43,USA,Basic,604.36,Action,11-11-2024,Heavy,Adult,2024,Nov
10496,Alex Jones,30,Mexico,Basic,54.91,Sci-Fi,01-04-2024,Light,Adult,2024,Apr
10497,Jane Williams,22,India,Premium,754.43,Sci-Fi,30-04-2024,Heavy,Youth,2024,Apr
10498,Emma Brown,44,Canada,Basic,224.89,Horror,06-05-2024,Light,Adult,2024,May
10499,Michael Davis,72,UK,Basic,518.37,Romance,31-03-2024,Heavy,Senior,2024,Mar
10500,Michael Jones,58,Australia,Premium,429.13,Comedy,25-01-2025,Light,Senior,2025,Jan
10501,Jane Williams,21,UK,Standard,446.33,Horror,10-07-2024,Light,Youth,2024,Jul
10502,Chris Garcia,73,France,Basic,815.26,Action,15-12-2024,Heavy,Senior,2024,Dec
10503,John Smith,36,Australia,Basic,565.49,Comedy,19-12-2024,Heavy,Adult,2024,Dec
10504,Katie Smith,72,Brazil,Standard,344.88,Horror,19-01-2025,Light,Senior,2025,Jan
10505,Katie Garcia,72,Brazil,Premium,487.22,Drama,14-05-2024,Light,Senior,2024,May
10506,Jane Smith,57,Mexico,Basic,28.92,Comedy,20-11-2024,Light,Senior,2024,Nov
10507,Katie Brown,68,Australia,Premium,101.25,Action,23-11-2024,Light,Senior,2024,Nov
10508,Michael Davis,25,UK,Basic,785.38,Action,24-09-2024,Heavy,Adult,2024,Sep
10509,Katie Garcia,80,Canada,Basic,346.35,Action,19-08-2024,Light,Senior,2024,Aug
10510,John Brown,33,India,Premium,150.57,Comedy,30-08-2024,Light,Adult,2024,Aug
10511,Jane Davis,73,UK,Standard,713.35,Comedy,04-06-2024,Heavy,Senior,2024,Jun
10512,Emma Johnson,42,Australia,Basic,920.17,Documentary,21-02-2025,Heavy,Adult,2025,Feb
10513,James Hernandez,58,USA,Premium,544.19,Sci-Fi,16-09-2024,Heavy,Senior,2024,Sep
10514,James Brown,30,Brazil,Standard,990.53,Romance,28-11-2024,Heavy,Adult,2024,Nov
10515,Sarah Hernandez,50,USA,Premium,26.45,Horror,24-11-2024,Light,Senior,2024,Nov
10516,James Miller,18,Canada,Standard,678.13,Sci-Fi,06-05-2024,Heavy,Youth,2024,May
10517,Alex Jones,53,Germany,Standard,702.18,Horror,14-12-2024,Heavy,Senior,2024,Dec
10518,Sarah Garcia,57,Canada,Basic,901.77,Sci-Fi,02-05-2024,Heavy,Senior,2024,May
10519,James Hernandez,31,Canada,Basic,722.5,Documentary,10-05-2024,Heavy,Adult,2024,May
10520,Katie Johnson,44,France,Basic,871.61,Sci-Fi,10-02-2025,Heavy,Adult,2025,Feb
10521,Jane Miller,48,Canada,Premium,377.49,Horror,31-03-2024,Light,Senior,2024,Mar
10522,Chris Brown,47,Germany,Premium,170.98,Horror,08-12-2024,Light,Senior,2024,Dec
10523,James Williams,46,USA,Standard,72.01,Romance,02-11-2024,Light,Senior,2024,Nov
10524,Katie Brown,51,Japan,Standard,285.99,Comedy,16-10-2024,Light,Senior,2024,Oct
10525,Sarah Martinez,80,Germany,Premium,21.78,Romance,12-05-2024,Light,Senior,2024,May
10526,James Smith,64,Canada,Basic,610.21,Horror,26-08-2024,Heavy,Senior,2024,Aug
10527,Sarah Jones,47,Mexico,Basic,892.67,Horror,24-05-2024,Heavy,Senior,2024,May
10528,James Davis,34,Canada,Basic,440.88,Sci-Fi,10-07-2024,Light,Adult,2024,Jul
10529,Chris Jones,76,Germany,Standard,589.04,Comedy,23-08-2024,Heavy,Senior,2024,Aug
10530,James Hernandez,63,Canada,Basic,865.73,Romance,10-12-2024,Heavy,Senior,2024,Dec
10531,Emma Johnson,39,Japan,Premium,87.14,Sci-Fi,07-11-2024,Light,Adult,2024,Nov
10532,Michael Williams,50,Brazil,Basic,995.03,Action,30-08-2024,Heavy,Senior,2024,Aug
10533,Sarah Brown,76,UK,Basic,167.1,Horror,20-03-2024,Light,Senior,2024,Mar
10534,John Martinez,46,Brazil,Basic,115.42,Sci-Fi,22-06-2024,Light,Senior,2024,Jun
10535,Emma Jones,47,France,Basic,91.42,Romance,04-12-2024,Light,Senior,2024,Dec
10536,Michael Johnson,76,Mexico,Basic,539.59,Action,03-09-2024,Heavy,Senior,2024,Sep
10537,Sarah Jones,77,Japan,Standard,787.27,Documentary,01-09-2024,Heavy,Senior,2024,Sep
10538,James Hernandez,23,India,Premium,962.16,Horror,24-05-2024,Heavy,Youth,2024,May
10539,Michael Jones,29,UK,Premium,949.04,Sci-Fi,23-10-2024,Heavy,Adult,2024,Oct
10540,Chris Miller,68,Japan,Standard,356.26,Horror,07-03-2025,Light,Senior,2025,Mar
10541,Katie Hernandez,21,Japan,Premium,262.21,Sci-Fi,05-06-2024,Light,Youth,2024,Jun
10542,Emma Jones,74,USA,Basic,2.2,Action,14-07-2024,Light,Senior,2024,Jul
10543,James Davis,36,Japan,Premium,515.78,Horror,23-10-2024,Heavy,Adult,2024,Oct
10544,Jane Johnson,44,Germany,Basic,410.83,Action,20-07-2024,Light,Adult,2024,Jul
10545,David Williams,52,India,Basic,915.03,Action,05-11-2024,Heavy,Senior,2024,Nov
10546,Chris Davis,24,Mexico,Basic,301.25,Horror,05-04-2024,Light,Youth,2024,Apr
10547,Alex Hernandez,53,Germany,Basic,211.52,Action,06-08-2024,Light,Senior,2024,Aug
10548,Emma Brown,34,Brazil,Standard,343.83,Romance,02-07-2024,Light,Adult,2024,Jul
10549,Jane Garcia,33,India,Premium,716.75,Documentary,08-02-2025,Heavy,Adult,2025,Feb
10550,Sarah Brown,45,Australia,Premium,303.55,Documentary,25-02-2025,Light,Adult,2025,Feb
10551,Michael Johnson,63,Brazil,Standard,966.55,Horror,19-06-2024,Heavy,Senior,2024,Jun
10552,Chris Miller,48,Mexico,Basic,45.92,Horror,05-12-2024,Light,Senior,2024,Dec
10553,Katie Brown,80,Australia,Standard,408.02,Horror,03-06-2024,Light,Senior,2024,Jun
10554,Sarah Davis,78,Australia,Premium,425.93,Documentary,15-05-2024,Light,Senior,2024,May
10555,Alex Martinez,17,Japan,Basic,33.6,Drama,08-06-2024,Light,Youth,2024,Jun
10556,Jane Davis,60,Australia,Premium,395.81,Comedy,12-03-2024,Light,Senior,2024,Mar
10557,Jane Williams,33,Canada,Basic,362.24,Drama,13-12-2024,Light,Adult,2024,Dec
10558,Alex Jones,31,India,Standard,566.71,Comedy,21-08-2024,Heavy,Adult,2024,Aug
10559,Katie Miller,60,Japan,Basic,460.21,Action,04-11-2024,Light,Senior,2024,Nov
10560,Sarah Martinez,66,Australia,Premium,394.52,Comedy,13-09-2024,Light,Senior,2024,Sep
10561,Sarah Jones,21,Germany,Premium,470.56,Drama,16-09-2024,Light,Youth,2024,Sep
10562,David Johnson,50,Brazil,Premium,404.83,Documentary,21-10-2024,Light,Senior,2024,Oct
10563,Sarah Miller,72,Brazil,Premium,205.71,Documentary,26-12-2024,Light,Senior,2024,Dec
10564,Sarah Williams,23,France,Standard,529.06,Horror,01-03-2025,Heavy,Youth,2025,Mar
10565,Chris Brown,30,Mexico,Standard,141.87,Action,13-02-2025,Light,Adult,2025,Feb
10566,Alex Hernandez,52,UK,Standard,741.72,Horror,22-08-2024,Heavy,Senior,2024,Aug
10567,John Brown,75,Canada,Basic,659.13,Horror,09-02-2025,Heavy,Senior,2025,Feb
10568,Michael Davis,20,Germany,Basic,931.32,Action,05-08-2024,Heavy,Youth,2024,Aug
10569,Katie Garcia,58,USA,Basic,787.82,Documentary,11-12-2024,Heavy,Senior,2024,Dec
10570,Michael Smith,34,India,Premium,656.23,Sci-Fi,03-06-2024,Heavy,Adult,2024,Jun
10571,Sarah Jones,45,Japan,Premium,501,Drama,15-02-2025,Heavy,Adult,2025,Feb
10572,Michael Miller,48,Germany,Basic,848.68,Romance,16-12-2024,Heavy,Senior,2024,Dec
10573,Jane Brown,71,Japan,Standard,236.83,Horror,25-10-2024,Light,Senior,2024,Oct
10574,Katie Williams,72,Brazil,Standard,569.63,Action,04-07-2024,Heavy,Senior,2024,Jul
10575,Jane Johnson,72,Australia,Basic,275.97,Drama,05-02-2025,Light,Senior,2025,Feb
10576,Katie Williams,46,Australia,Basic,672.2,Sci-Fi,14-06-2024,Heavy,Senior,2024,Jun
10577,Michael Davis,71,Germany,Premium,436.32,Sci-Fi,06-02-2025,Light,Senior,2025,Feb
10578,Katie Davis,45,Australia,Premium,863.09,Comedy,28-04-2024,Heavy,Adult,2024,Apr
10579,Chris Jones,57,France,Basic,841.11,Drama,13-02-2025,Heavy,Senior,2025,Feb
10580,Katie Johnson,43,USA,Premium,489.88,Horror,19-04-2024,Light,Adult,2024,Apr
10581,Sarah Brown,27,Australia,Standard,398.36,Drama,03-12-2024,Light,Adult,2024,Dec
10582,David Jones,67,Brazil,Standard,924.25,Comedy,29-09-2024,Heavy,Senior,2024,Sep
10583,Chris Brown,14,India,Premium,366.79,Romance,16-12-2024,Light,Youth,2024,Dec
10584,Emma Smith,22,Australia,Standard,29.31,Documentary,01-04-2024,Light,Youth,2024,Apr
10585,Jane Brown,34,Australia,Standard,978.24,Romance,05-11-2024,Heavy,Adult,2024,Nov
10586,Chris Brown,42,Japan,Basic,154.15,Horror,17-01-2025,Light,Adult,2025,Jan
10587,David Davis,15,UK,Premium,923.99,Action,04-10-2024,Heavy,Youth,2024,Oct
10588,Sarah Miller,64,Australia,Standard,635.14,Action,17-01-2025,Heavy,Senior,2025,Jan
10589,James Davis,66,Japan,Premium,993.03,Drama,25-05-2024,Heavy,Senior,2024,May
10590,Chris Johnson,33,Japan,Premium,324.12,Horror,01-06-2024,Light,Adult,2024,Jun
10591,David Jones,20,France,Standard,199.41,Documentary,30-04-2024,Light,Youth,2024,Apr
10592,Emma Jones,50,Brazil,Basic,429.49,Drama,13-03-2024,Light,Senior,2024,Mar
10593,Chris Garcia,19,Brazil,Premium,314.82,Horror,25-08-2024,Light,Youth,2024,Aug
10594,Jane Hernandez,71,Mexico,Basic,388.33,Comedy,03-02-2025,Light,Senior,2025,Feb
10595,Jane Jones,39,UK,Standard,67.59,Documentary,16-07-2024,Light,Adult,2024,Jul
10596,David Martinez,57,India,Standard,18.14,Sci-Fi,01-04-2024,Light,Senior,2024,Apr
10597,Jane Brown,59,Brazil,Standard,757.98,Documentary,14-08-2024,Heavy,Senior,2024,Aug
10598,Katie Johnson,19,UK,Premium,656.01,Action,10-08-2024,Heavy,Youth,2024,Aug
10599,John Brown,54,UK,Standard,749.54,Drama,10-01-2025,Heavy,Senior,2025,Jan
10600,Sarah Smith,19,USA,Premium,143.24,Horror,03-04-2024,Light,Youth,2024,Apr
10601,Michael Johnson,50,France,Standard,950.91,Sci-Fi,07-04-2024,Heavy,Senior,2024,Apr
10602,Sarah Brown,64,Australia,Premium,832.51,Drama,28-10-2024,Heavy,Senior,2024,Oct
10603,Jane Brown,46,India,Standard,747.48,Romance,02-10-2024,Heavy,Senior,2024,Oct
10604,Chris Johnson,59,Brazil,Standard,981.18,Romance,17-10-2024,Heavy,Senior,2024,Oct
